Step,True_X,True_Z,True_Theta,Est_X,Est_Z,Est_Theta
947,-0.16901371607962035,-1.8411723907550788,-2.8349246175275713,-0.16247191480089052,-1.8461488869890161,-0.27807669425292014
948,-0.17145248845358513,-1.8403999190854068,-2.8349265855792765,-0.16465791989056802,-1.84521199801497,-0.2785630325388479
949,-0.17389126235694458,-1.8396274516998241,-2.8349285570888867,-0.16616457124526834,-1.8447502927984758,-0.27794322552218875
950,-0.1763300377923758,-1.8388549886069476,-2.8349305320551386,-0.1697408799877139,-1.8438688715821294,-0.27699400860326256
951,-0.1787688147625548,-1.8380825298153896,-2.8349325104767726,-0.17405807855656372,-1.842506489486794,-0.27981109753479916
952,-0.18120759327015623,-1.8373100753337586,-2.8349344923525295,-0.17600388177157428,-1.841858303127116,-0.2803296495259474
953,-0.1836463733178541,-1.8365376251706582,-2.834936477681153,-0.1782593472190264,-1.841125007109272,-0.2795536288805541
954,-0.18608515490832117,-1.835765179334688,-2.8349384664613906,-0.18004327478231683,-1.8404738757761185,-0.2803695896606664
955,-0.1885239380442292,-1.8349927378344435,-2.8349404586919906,-0.18243104214221034,-1.839808539492422,-0.2805969583949152
956,-0.19096272272824893,-1.8342203006785152,-2.8349424543717032,-0.1856055536331808,-1.8387213224200871,-0.28246713071196755
957,-0.19340150896304986,-1.8334478678754902,-2.834944453499282,-0.18803398039316846,-1.8377847112172683,-0.28420666626672036
958,-0.19584029675130055,-1.8326754394339504,-2.834946456073482,-0.19089059190707106,-1.8368543850341856,-0.28543240121360125
959,-0.19827908609566874,-1.8319030153624745,-2.8349484620930627,-0.19403896263788706,-1.8357608652831776,-0.28649720401365775
960,-0.20071787699882065,-1.8311305956696358,-2.834950471556782,-0.19587468287560453,-1.835125821946574,-0.28681851847606915
961,-0.20315666946342184,-1.8303581803640039,-2.8349524844634053,-0.19896018032855484,-1.8341422005831325,-0.28833576228628777
962,-0.20559546349213684,-1.8295857694541442,-2.834954500811696,-0.20067084994843404,-1.8335969636115117,-0.28979170793712244
963,-0.20803425908762893,-1.8288133629486174,-2.834956520600421,-0.2026798782523181,-1.8327133957102548,-0.2917747197649389
964,-0.2104730562525603,-1.8280409608559804,-2.834958543828352,-0.20507504211490107,-1.8321204822536619,-0.2926670328365045
965,-0.2129118549895923,-1.8272685631847858,-2.8349605704942618,-0.2089141720284688,-1.8309489673907666,-0.293047210119594
966,-0.21535065530138536,-1.8264961699435815,-2.8349626005969233,-0.21040073779089305,-1.8306139155608556,-0.2939988115860007
967,-0.21778945719059853,-1.825723781140912,-2.834964634135116,-0.2119235445431378,-1.8302665200646042,-0.29505691133587963
968,-0.22022826065988996,-1.8249513967853166,-2.8349666711076185,-0.2158774132563109,-1.829055614828098,-0.29725325510846046
969,-0.2226670657119168,-1.8241790168853314,-2.8349687115132145,-0.21775763117122998,-1.8283230135992987,-0.30143504715014935
970,-0.2251058723493351,-1.8234066414494876,-2.834970755350689,-0.2199281053709502,-1.8273802661797867,-0.3037972719424732
971,-0.2275446805747999,-1.8226342704863128,-2.8349728026188292,-0.2221384057373538,-1.8263941372927623,-0.30435116331483064
972,-0.22998349039096552,-1.8218619040043296,-2.8349748533164254,-0.2238030571097131,-1.825899802313749,-0.30317352857110097
973,-0.23242230180048482,-1.8210895420120579,-2.834976907442271,-0.2247360469814609,-1.825489096137373,-0.302368365207788
974,-0.23486111480600996,-1.8203171845180115,-2.8349789649951602,-0.22783487064263408,-1.8245029812444655,-0.3014324014607302
975,-0.2372999294101918,-1.8195448315307023,-2.834981025973893,-0.23141178228810602,-1.8232058038093366,-0.30088157895195455
976,-0.23973874561568034,-1.8187724830586363,-2.8349830903772677,-0.23324489278175423,-1.8224540629738313,-0.29964660154262646
977,-0.24217756342512498,-1.8180001391103164,-2.83498515820409,-0.23525104314382703,-1.8219386282137617,-0.2994960300653005
978,-0.24461638284117346,-1.8172277996942412,-2.8349872294531657,-0.23912736977494367,-1.8205256173616016,-0.30148415213338065
979,-0.2470552038664729,-1.8164554648189055,-2.834989304123303,-0.24032067576395763,-1.8202631045574378,-0.30312943044487956
980,-0.24949402650366911,-1.8156831344927995,-2.8349913822133135,-0.24319528291477785,-1.8193410707265767,-0.30458413505912907
981,-0.25193285075540733,-1.8149108087244101,-2.8349934637220127,-0.24701315802184193,-1.8180145113673916,-0.30607116167092735
982,-0.25437167662433136,-1.81413848752222,-2.8349955486482155,-0.24919454542084674,-1.8174626125955393,-0.3037727090668419
983,-0.2568105041130845,-1.8133661708947078,-2.834997636990743,-0.25153629960180307,-1.8168478205769676,-0.30304429814319284
984,-0.2592493332243088,-1.8125938588503483,-2.8349997287484174,-0.25417917861968126,-1.815807646300297,-0.30220430583807406
985,-0.26168816396064537,-1.8118215513976126,-2.835001823920063,-0.256594694303761,-1.8150404343180735,-0.3016083035707558
986,-0.2641269963247344,-1.8110492485449674,-2.8350039225045096,-0.25726389049033993,-1.8145512017332615,-0.3019417661903435
987,-0.266565830319215,-1.8102769503008762,-2.8350060245005864,-0.26163254123939206,-1.813043244038323,-0.3016114710710023
988,-0.26900466594672523,-1.8095046566737985,-2.8350081299071284,-0.26405668565105894,-1.8122033992290485,-0.3012495910272242
989,-0.2714435032099026,-1.8087323676721894,-2.835010238722971,-0.267464423579272,-1.8113296531999352,-0.30132231957195077
990,-0.2738823421113833,-1.8079600833045015,-2.835012350946954,-0.2692147450684528,-1.8108712603469252,-0.3013576328674713
991,-0.2763211826538025,-1.8071878035791822,-2.8350144665779196,-0.27006814696109316,-1.8106104928449653,-0.30074008989945666
992,-0.27876002483979484,-1.8064155285046766,-2.835016585614712,-0.27322765547847677,-1.80950306852632,-0.2999251961541568
993,-0.2811988686719936,-1.8056432580894248,-2.835018708056179,-0.2749343325498472,-1.808852699595326,-0.2998920080079244
994,-0.2836377141530317,-1.8048709923418642,-2.8350208339011718,-0.27735860526616046,-1.808090994773937,-0.2999589076696036
995,-0.2860765612855403,-1.804098731270428,-2.835022963148543,-0.2808787288520296,-1.8068472964869422,-0.30179014633786655
996,-0.2885154100721503,-1.8033264748835462,-2.8350250957971497,-0.2814668865448786,-1.8066884989239411,-0.3028723892313571
997,-0.2909542605154916,-1.802554223189645,-2.835027231845852,-0.2846355265001894,-1.8052056904041403,-0.30486947059261377
998,-0.2933931126181928,-1.8017819761971472,-2.8350293712935106,-0.2879006483004044,-1.8040086349085311,-0.3076588402404058
999,-0.2958319663828819,-1.8010097339144717,-2.83503151413899,-0.2911419623178539,-1.8027687805150074,-0.30791066160752845
1000,-0.298270821812186,-1.8002374963500347,-2.8350336603811592,-0.29360357293466227,-1.8016241797848778,-0.3092424402143414
